instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error
1730394052.893949,hc-sj-ucq,1000,1730393472.85962,3.6412825651302607,0.5,6,500,4378,False,0,x86_64,23,0.7262470871210098,4383,4378,1.0156929325312376,1.0155878067016602,-4373.0,,0.7717765588313341,4383,4378,1.5465609524399042,1.546442985534668,-4373.0,
1730394057.865205,hc-sj-ucq,1000,1730393472.85962,3.652304609218437,0.5,6,500,4490,False,0,x86_64,23,0.7578191105276346,4495,4490,2.0246319491416216,2.024515390396118,-4485.0,,0.7987155355513096,4495,4490,2.04208143055439,2.041964530944824,-4485.0,
1730394064.557682,hc-sj-ucq,1000,1730393472.85962,3.6633266533066133,0.5,6,500,4606,False,0,x86_64,26,0.7894903402775526,4611,4606,2.4547431226819754,2.454615354537964,-4601.0,,0.8077899441123009,4611,4606,2.1583443135023117,2.1582016944885254,-4601.0,
1730394071.932933,hc-sj-ucq,1000,1730393472.85962,3.6743486973947896,0.5,6,500,4724,False,0,x86_64,27,0.83303477242589,4729,4724,0.9794399123638868,0.9793193340301514,-4719.0,,0.8291248474270105,4729,4724,1.2553396634757519,1.2552227973937988,-4719.0,
1730394076.91668,hc-sj-ucq,1000,1730393472.85962,3.685370741482966,0.5,6,500,4845,False,0,x86_64,27,0.8223343472927809,4850,4845,1.3614094369113445,1.3612613677978516,-4840.0,,0.8458163067698479,4850,4845,2.2837450467050076,2.2836267948150635,-4840.0,
1730394083.483502,hc-sj-ucq,1000,1730393472.85962,3.6963927855711423,0.5,6,500,4970,False,0,x86_64,27,0.8405925966799259,4975,4970,2.224700575694442,2.2245640754699707,-4965.0,,0.8636970352381468,4975,4970,2.122044187039137,2.1219186782836914,-4965.0,
1730394090.879228,hc-sj-ucq,1000,1730393472.85962,3.707414829659319,0.5,6,500,5098,False,0,x86_64,28,0.8520752731710672,5103,5098,2.1159080490469933,2.1157898902893066,-5093.0,,0.877976918593049,5103,5098,2.00969254784286,2.0095696449279785,-5093.0,
1730394098.085786,hc-sj-ucq,1000,1730393472.85962,3.7184368737474953,0.5,6,500,5229,False,0,x86_64,28,0.8636707533150911,5234,5229,2.965272855013609,2.9651498794555664,-5224.0,,0.8930610828101635,5234,5229,1.4198743160814047,1.4197306632995605,-5224.0,
1730394105.776186,hc-sj-ucq,1000,1730393472.85962,3.7294589178356716,0.5,6,500,5363,False,0,x86_64,28,0.889838419854641,5368,5363,1.3944346271455288,1.3943088054656982,-5358.0,,0.9155743569135666,5368,5363,2.4015117324888706,2.401359796524048,-5358.0,
1730394112.669653,hc-sj-ucq,1000,1730393472.85962,3.740480961923848,0.5,6,500,5501,False,0,x86_64,28,0.9038329254835844,5506,5501,1.962830077856779,1.962702989578247,-5496.0,,0.9641697145998478,5506,5501,1.5312661193311214,1.5311384201049805,-5496.0,
