instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error
1730308787.381443,hc-sj-ucq,1000,1730307653.537862,5.1072144288577155,0.5,6,500,128001,False,0,x86_64,16426,5.984465107321739,0,28603,1.6882264446467161,1.6880900859832764,0.0,,6.018857395276427,0,28603,1.6834469065070152,1.683337926864624,1.0,
1730308816.03063,hc-sj-ucq,1000,1730307653.537862,5.118236472945892,0.5,6,500,131291,False,0,x86_64,17336,6.172410203143954,0,30064,1.5274504758417606,1.5273253917694092,0.0,,6.169889299198985,0,30064,1.637843830510974,1.6377146244049072,1.0,
1730308845.082822,hc-sj-ucq,1000,1730307653.537862,5.129258517034068,0.5,6,500,134666,False,0,x86_64,18242,7.568258203566074,0,31528,1.8208512719720602,1.8207380771636963,0.0,,7.549303084611893,0,31528,1.6707408893853426,1.6706223487854004,0.0,
1730308878.119269,hc-sj-ucq,1000,1730307653.537862,5.140280561122244,0.5,6,500,138127,False,0,x86_64,19230,7.7800156734883785,0,33141,1.9581106882542372,1.9579963684082031,0.0,,7.743758199736476,0,33141,1.6486266739666462,1.648510217666626,0.0,
1730308911.768425,hc-sj-ucq,1000,1730307653.537862,5.151302605210421,0.5,6,500,141678,False,0,x86_64,20290,6.791712956503034,0,34861,1.9891452174633741,1.9890358448028564,0.0,,6.810604071244597,0,34861,2.4501651395112276,2.4500508308410645,1.0,
1730308944.89255,hc-sj-ucq,1000,1730307653.537862,5.162324649298597,0.5,6,500,145319,False,0,x86_64,21364,8.29897646419704,0,36604,2.263241868466139,2.2631194591522217,0.0,,8.456099517643452,0,36604,1.9897223077714443,1.9896035194396973,0.0,
1730308981.530306,hc-sj-ucq,1000,1730307653.537862,5.173346693386774,0.5,6,500,149055,False,0,x86_64,22479,8.695809992030263,0,38346,2.147238666191697,2.1471238136291504,0.0,,8.656376903876662,0,38346,2.0285030640661716,2.028378486633301,0.0,
1730309019.554253,hc-sj-ucq,1000,1730307653.537862,5.1843687374749505,0.5,6,500,152886,False,0,x86_64,23639,7.616858961060643,0,40195,2.1476026996970177,2.1474945545196533,0.0,,7.661099398508668,0,40195,2.0012182220816612,2.001096725463867,1.0,
1730309055.686743,hc-sj-ucq,1000,1730307653.537862,5.195390781563127,0.5,6,500,156816,False,0,x86_64,24867,9.183921361342072,0,42151,2.2087786700576544,2.208657741546631,0.0,,9.225509723648429,0,42151,2.13986880145967,2.139753818511963,0.0,
1730309095.681735,hc-sj-ucq,1000,1730307653.537862,5.206412825651303,0.5,6,500,160846,False,0,x86_64,26151,9.51284422725439,0,44179,2.531376412138343,2.5312657356262207,0.0,,9.490918634459376,0,44179,2.3179276883602142,2.317812204360962,0.0,
1730309137.100533,hc-sj-ucq,1000,1730307653.537862,5.2174348697394795,0.5,6,500,164981,False,0,x86_64,27523,8.499278359115124,0,46327,2.724855041131377,2.7247419357299805,0.0,,8.57081389799714,0,46327,2.778057100251317,2.7779347896575928,1.0,
1730309178.000948,hc-sj-ucq,1000,1730307653.537862,5.228456913827656,0.5,6,500,169222,False,0,x86_64,28950,10.204363958910108,0,48535,2.766353130340576,2.76621413230896,0.0,,10.121240044012666,0,48535,2.6546647548675537,2.654546022415161,0.0,
1730309222.6793,hc-sj-ucq,1000,1730307653.537862,5.239478957915832,0.5,6,500,173571,False,0,x86_64,30448,9.034323915839195,0,50870,3.078806648030877,3.078684091567993,0.0,,9.18564328737557,0,50870,2.8040711265057325,2.8039376735687256,1.0,
1730309265.91048,hc-sj-ucq,1000,1730307653.537862,5.250501002004008,0.5,6,500,178033,False,0,x86_64,31992,10.945387419313192,0,53241,3.006298538297415,3.0061774253845215,0.0,,10.990569692105055,0,53241,2.8634489066898823,2.8633265495300293,0.0,
1730309313.500144,hc-sj-ucq,1000,1730307653.537862,5.261523046092185,0.5,6,500,182609,False,0,x86_64,33636,11.415346391499043,0,55745,3.298113627359271,3.298002004623413,0.0,,11.360756203532219,0,55745,3.172809313982725,3.172698736190796,0.0,
1730309363.629257,hc-sj-ucq,1000,1730307653.537862,5.272545090180361,0.5,6,500,187303,False,0,x86_64,35440,10.141636731103063,0,58481,4.105845274403691,4.105714321136475,0.0,,10.192708848044276,0,58481,3.2741843070834875,3.2740674018859863,1.0,
1730309412.298643,hc-sj-ucq,1000,1730307653.537862,5.283567134268537,0.5,6,500,192117,False,0,x86_64,37313,12.014646273106337,0,61275,3.4117847122251987,3.411661386489868,0.0,,12.141637310385704,0,61275,3.355790250003338,3.355665445327759,0.0,
1730309464.757923,hc-sj-ucq,1000,1730307653.537862,5.294589178356714,0.5,6,500,197055,False,0,x86_64,39184,10.970747120678425,0,64043,3.6251073963940144,3.6249754428863525,0.0,,10.932765616104007,0,64043,3.373493280261755,3.373361349105835,1.0,
