instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,adpk,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error
1730393757.416684,hc-sj-ucq,50,1730393544.259965,2.5390781563126255,0.5,6,500,346,False,0,x86_64,57,2,0.13457411900162697,402,345,2.4143333081156015,2.4141461849212646,2.0,,0.16627581231296062,402,345,3.916586810722947,3.9163906574249268,2.0,
1730393764.909053,hc-sj-ucq,50,1730393544.259965,2.5501002004008018,0.5,6,500,354,False,0,x86_64,61,2,0.13667770102620125,414,353,2.352017069235444,2.351834535598755,2.0,,0.1713107917457819,414,353,1.1627302449196577,1.1625397205352783,2.0,
1730393769.400305,hc-sj-ucq,50,1730393544.259965,2.561122244488978,0.5,6,500,364,False,0,x86_64,66,2,0.13733928836882114,429,363,2.2036072090268135,2.203415870666504,2.0,,0.16710440255701542,429,363,1.0521011799573898,1.0519423484802246,2.0,
1730393773.804462,hc-sj-ucq,50,1730393544.259965,2.5721442885771544,0.5,6,500,373,False,0,x86_64,70,3,0.13681267574429512,442,372,3.223555415868759,3.223376989364624,3.0,,0.16776709631085396,442,372,1.8556060418486595,1.855421543121338,3.0,
1730393779.723665,hc-sj-ucq,50,1730393544.259965,2.5831663326653307,0.5,6,500,382,False,0,x86_64,75,3,0.1446789838373661,456,381,2.078075159341097,2.077885150909424,3.0,,0.1778552457690239,456,381,1.2397282924503088,1.2395269870758057,3.0,
1730393783.863265,hc-sj-ucq,50,1730393544.259965,2.594188376753507,0.5,6,500,392,False,0,x86_64,76,3,0.14485385082662106,467,391,2.960079576820135,2.959887742996216,3.0,,0.17976477183401585,467,391,1.1080830097198486,1.107848882675171,3.0,
1730393788.717459,hc-sj-ucq,50,1730393544.259965,2.6052104208416833,0.5,6,500,402,False,0,x86_64,78,3,0.14790845289826393,479,401,0.9584219921380281,0.9582164287567139,3.0,,0.168201869353652,479,401,1.663110751658678,1.6629362106323242,3.0,
1730393792.340911,hc-sj-ucq,50,1730393544.259965,2.61623246492986,0.5,6,500,413,False,0,x86_64,79,3,0.13819118402898312,491,412,1.6373657174408436,1.6371874809265137,3.0,,0.1727520413696766,491,412,1.7553447652608156,1.7551591396331787,3.0,
1730393796.57288,hc-sj-ucq,50,1730393544.259965,2.6272545090180364,0.5,6,500,423,False,0,x86_64,80,3,0.15037041530013084,502,422,2.7518419474363327,2.751654863357544,3.0,,0.18195616453886032,502,422,0.9790403433144093,0.9788482189178467,3.0,
1730393801.193262,hc-sj-ucq,50,1730393544.259965,2.6382765531062127,0.5,6,500,434,False,0,x86_64,85,3,0.15453752130270004,518,433,0.8588276095688343,0.858633279800415,3.0,,0.18053043074905872,518,433,2.730328207835555,2.730154514312744,3.0,
1730393805.570084,hc-sj-ucq,50,1730393544.259965,2.649298597194389,0.5,6,500,445,False,0,x86_64,91,3,0.15291636809706688,535,444,1.5807868391275406,1.5806033611297607,3.0,,0.18801894783973694,535,444,3.1803037878125906,3.1801278591156006,3.0,
1730393811.715096,hc-sj-ucq,50,1730393544.259965,2.6603206412825653,0.5,6,500,457,False,0,x86_64,93,3,0.15511173196136951,549,456,5.501159029081464,5.500965118408203,3.0,,0.1803013440221548,549,456,1.663003582507372,1.6628172397613525,3.0,
1730393819.890523,hc-sj-ucq,50,1730393544.259965,2.6713426853707416,0.5,6,500,469,False,0,x86_64,100,3,0.15272424556314945,568,468,1.1245225723832846,1.1243305206298828,3.0,,0.18537364341318607,568,468,0.5593716595321894,0.5591964721679688,3.0,
1730393822.499577,hc-sj-ucq,50,1730393544.259965,2.682364729458918,0.5,6,500,481,False,0,x86_64,109,4,0.15610800310969353,589,480,2.6434285510331392,2.643251895904541,4.0,,0.1913299486041069,589,480,0.8229115400463343,0.8227241039276123,4.0,
1730393826.913266,hc-sj-ucq,50,1730393544.259965,2.693386773547094,0.5,6,500,493,False,0,x86_64,113,4,0.16496633738279343,605,492,1.4735076632350683,1.4733192920684814,4.0,,0.19306384399533272,605,492,2.2914656046777964,2.2912776470184326,4.0,
1730393831.720543,hc-sj-ucq,50,1730393544.259965,2.7044088176352705,0.5,6,500,506,False,0,x86_64,116,4,0.16642515920102596,621,505,3.0604040175676346,3.0602078437805176,4.0,,0.1956369038671255,621,505,2.774070693179965,2.7738728523254395,4.0,
1730393838.407357,hc-sj-ucq,50,1730393544.259965,2.715430861723447,0.5,6,500,519,False,0,x86_64,118,4,0.15871900506317616,636,518,1.2283203080296516,1.2281389236450195,4.0,,0.1909530833363533,636,518,0.7472390532493591,0.7470686435699463,4.0,
1730393841.138765,hc-sj-ucq,50,1730393544.259965,2.7264529058116236,0.5,6,500,532,False,0,x86_64,124,4,0.17071844451129436,655,531,1.552530674263835,1.5523617267608643,4.0,,0.20791875943541527,655,531,1.5627086032181978,1.5624995231628418,4.0,
1730393845.18284,hc-sj-ucq,50,1730393544.259965,2.7374749498998,0.5,6,500,546,False,0,x86_64,131,4,0.17623084224760532,676,545,1.1714556738734245,1.1712751388549805,4.0,,0.20634435303509235,676,545,1.8583582919090986,1.8581624031066895,4.0,
1730393849.116033,hc-sj-ucq,50,1730393544.259965,2.748496993987976,0.5,6,500,560,False,0,x86_64,142,4,0.17087062448263168,701,559,1.6091199275106192,1.6089274883270264,4.0,,0.20141739398241043,701,559,2.1118627320975065,2.1116671562194824,4.0,
1730393853.915405,hc-sj-ucq,50,1730393544.259965,2.7595190380761525,0.5,6,500,574,False,0,x86_64,153,4,0.1848760787397623,726,573,3.565671781077981,3.565459728240967,4.0,,0.21823374554514885,726,573,2.3981797378510237,2.397979736328125,4.0,
1730393861.369085,hc-sj-ucq,50,1730393544.259965,2.770541082164329,0.5,6,500,589,False,0,x86_64,158,4,0.1809479109942913,746,588,2.115101942792535,2.114907741546631,4.0,,0.21235549449920654,746,588,-1,-1,-1,PuLP: Error while trying to execute gurobi_cl
1730393866.073042,hc-sj-ucq,50,1730393544.259965,2.781563126252505,0.5,6,500,604,False,0,x86_64,167,4,0.1797880455851555,770,603,1.2320128921419382,1.2318499088287354,4.0,,0.21612529642879963,770,603,1.784281075000763,1.7840890884399414,4.0,
1730393869.954334,hc-sj-ucq,50,1730393544.259965,2.7925851703406814,0.5,6,500,620,False,0,x86_64,174,4,0.1853292342275381,793,619,1.383321337401867,1.3831264972686768,4.0,,0.21890246495604515,793,619,3.1014957558363676,3.101311683654785,4.0,
1730393875.426527,hc-sj-ucq,50,1730393544.259965,2.8036072144288577,0.5,6,500,636,False,0,x86_64,182,4,0.18869465589523315,817,635,2.545119186863303,2.544933557510376,4.0,,0.21828452311456203,817,635,3.6625172160565853,3.662335157394409,4.0,
1730393882.788613,hc-sj-ucq,50,1730393544.259965,2.814629258517034,0.5,6,500,652,False,0,x86_64,193,4,0.20136761292815208,844,651,1.289279779419303,1.2890682220458984,4.0,,0.22527480125427246,844,651,-1,-1,-1,PuLP: Error while trying to execute gurobi_cl
1730393885.975186,hc-sj-ucq,50,1730393544.259965,2.8256513026052104,0.5,6,500,669,False,0,x86_64,200,4,0.20317647606134415,868,668,0.745274493470788,0.7450613975524902,4.0,,0.23552296310663223,868,668,2.8432120010256767,2.8430280685424805,4.0,
1730393890.493246,hc-sj-ucq,50,1730393544.259965,2.836673346693387,0.5,6,500,686,False,0,x86_64,208,4,0.206136891618371,893,685,0.9162265472114086,0.9160106182098389,4.0,,0.24212083965539932,893,685,2.7440612204372883,2.74387526512146,4.0,
1730393895.141762,hc-sj-ucq,50,1730393544.259965,2.8476953907815634,0.5,6,500,704,False,0,x86_64,217,4,0.21068515069782734,918,701,1.9099918939173222,1.9098026752471924,4.0,,0.2455341350287199,918,701,1.8292340878397226,1.8290364742279053,4.0,
1730393900.195234,hc-sj-ucq,50,1730393544.259965,2.8587174348697397,0.5,6,500,722,False,0,x86_64,226,4,0.21478307992219925,945,719,4.968814235180616,4.968610525131226,4.0,,0.24021175131201744,945,719,2.177015360444784,2.176833152770996,4.0,
1730393908.575278,hc-sj-ucq,50,1730393544.259965,2.869739478957916,0.5,6,500,740,False,0,x86_64,235,4,0.21892123483121395,971,736,1.9166192691773176,1.9164190292358398,4.0,,0.2458778079599142,971,736,2.5895953867584467,2.589432716369629,4.0,
1730393914.367421,hc-sj-ucq,50,1730393544.259965,2.8807615230460923,0.5,6,500,759,False,0,x86_64,245,4,0.2163645550608635,1000,755,0.9768071845173836,0.976630687713623,4.0,,0.24875996820628643,1000,755,1.2034562807530165,1.2032668590545654,4.0,
1730393917.654163,hc-sj-ucq,50,1730393544.259965,2.8917835671342687,0.5,6,500,779,False,0,x86_64,262,4,0.22515076026320457,1037,775,2.3464476447552443,2.346252202987671,4.0,,0.2619863785803318,1037,775,1.4818026199936867,1.4814674854278564,4.0,
1730393922.61203,hc-sj-ucq,50,1730393544.259965,2.902805611222445,0.5,6,500,799,False,0,x86_64,279,4,0.23173115961253643,1074,795,0.8462561909109354,0.846041202545166,4.0,,0.2644210048019886,1074,795,1.5789931453764439,1.578796625137329,4.0,
1730393926.164573,hc-sj-ucq,50,1730393544.259965,2.9138276553106213,0.5,6,500,820,False,0,x86_64,291,4,0.23570858500897884,1106,815,1.0431352071464062,1.0429649353027344,4.0,,0.26723608188331127,1106,815,3.368349889293313,3.368159770965576,4.0,
1730393931.713803,hc-sj-ucq,50,1730393544.259965,2.9248496993987976,0.5,6,500,841,False,0,x86_64,296,4,0.23384069465100765,1131,835,0.8804266769438982,0.8802492618560791,4.0,,0.26475815661251545,1131,835,1.890129841864109,1.8899402618408203,4.0,
1730393935.510126,hc-sj-ucq,50,1730393544.259965,2.935871743486974,0.5,6,500,862,False,0,x86_64,311,4,0.24103616178035736,1167,856,1.6481431107968092,1.6479623317718506,4.0,,0.2706392053514719,1167,856,1.4544375743716955,1.454252004623413,4.0,
1730393939.646918,hc-sj-ucq,50,1730393544.259965,2.9468937875751506,0.5,6,500,884,False,0,x86_64,323,4,0.24348502978682518,1201,878,1.016660239547491,1.0164918899536133,4.0,,0.2744935378432274,1201,878,2.195713000372052,2.195514678955078,4.0,
1730393944.134305,hc-sj-ucq,50,1730393544.259965,2.957915831663327,0.5,6,500,907,False,0,x86_64,347,4,0.24857116304337978,1248,901,1.6359203085303307,1.6357331275939941,4.0,,0.27876706421375275,1248,901,1.9045212343335152,1.9043335914611816,4.0,
1730393949.034846,hc-sj-ucq,50,1730393544.259965,2.9689378757515033,0.5,6,500,930,False,0,x86_64,359,4,0.2555025927722454,1283,924,1.9414981491863728,1.9413154125213623,4.0,,0.2817612588405609,1283,924,3.534639820456505,3.534454822540283,4.0,
1730393955.853926,hc-sj-ucq,50,1730393544.259965,2.9799599198396796,0.5,6,500,954,False,0,x86_64,382,4,0.2609989158809185,1329,947,1.75023652613163,1.750044584274292,4.0,,0.29250290244817734,1329,947,1.2025069929659367,1.2023122310638428,4.0,
1730393959.865361,hc-sj-ucq,50,1730393544.259965,2.990981963927856,0.5,6,500,979,False,0,x86_64,399,4,0.27016505785286427,1371,972,2.4521633703261614,2.4519636631011963,4.0,,0.2982909921556711,1371,972,1.54699638299644,1.546806812286377,4.0,
1730393965.018662,hc-sj-ucq,50,1730393544.259965,3.002004008016032,0.5,6,500,1004,False,0,x86_64,417,4,0.27256124280393124,1414,997,1.2510350998491049,1.2508485317230225,5.0,,0.3375388029962778,1414,997,2.5780063439160585,2.5778396129608154,5.0,
1730393970.083244,hc-sj-ucq,50,1730393544.259965,3.0130260521042085,0.5,6,500,1030,False,0,x86_64,436,4,0.2757719252258539,1459,1023,1.7304289061576128,1.730233907699585,5.0,,0.3078378941863775,1459,1023,1.1095061469823122,1.1093029975891113,5.0,
1730393974.21455,hc-sj-ucq,50,1730393544.259965,3.024048096192385,0.5,6,500,1056,False,0,x86_64,463,4,0.294229744002223,1512,1049,2.4899396263062954,2.489744186401367,6.0,,0.32376241870224476,1512,1049,1.694114938378334,1.6939406394958496,6.0,
1730393979.651181,hc-sj-ucq,50,1730393544.259965,3.035070140280561,0.5,6,500,1084,False,0,x86_64,491,4,0.30380094796419144,1568,1077,1.1686274223029613,1.168424129486084,7.0,,0.3278064541518688,1568,1077,1.215183351188898,1.2149944305419922,7.0,
1730393983.132963,hc-sj-ucq,50,1730393544.259965,3.0460921843687374,0.5,6,500,1111,False,0,x86_64,517,4,0.311921676620841,1621,1104,1.0056894272565842,1.0054843425750732,8.0,,0.3402861747890711,1621,1104,1.2079049926251173,1.207702398300171,8.0,
1730393986.612247,hc-sj-ucq,50,1730393544.259965,3.057114228456914,0.5,6,500,1140,False,0,x86_64,549,4,0.3582840133458376,1682,1133,0.8136470764875412,0.8134844303131104,9.0,,0.34284141659736633,1682,1133,1.4637168478220701,1.4635136127471924,9.0,
1730393990.340126,hc-sj-ucq,50,1730393544.259965,3.0681362725450905,0.5,6,500,1169,False,0,x86_64,576,4,0.31974525935947895,1738,1162,0.8427416048943996,0.8425531387329102,11.0,,0.34288608841598034,1738,1162,1.4527652226388454,1.452577829360962,11.0,
1730393993.897995,hc-sj-ucq,50,1730393544.259965,3.079158316633267,0.5,6,500,1199,False,0,x86_64,600,5,0.32507140561938286,1792,1192,2.5138756074011326,2.513702154159546,12.0,,0.351323951035738,1792,1192,1.142084065824747,1.1419034004211426,12.0,
1730393998.93621,hc-sj-ucq,50,1730393544.259965,3.090180360721443,0.5,6,500,1230,False,0,x86_64,637,5,0.33376967906951904,1859,1222,1.0899867676198483,1.0897762775421143,14.0,,0.3682033661752939,1859,1222,2.9871960040181875,2.987032651901245,14.0,
1730394004.739417,hc-sj-ucq,50,1730393544.259965,3.1012024048096194,0.5,6,500,1262,False,0,x86_64,681,5,0.34359009377658367,1935,1254,4.531843991950154,4.5316481590271,15.0,,0.381873881444335,1935,1254,4.399793924763799,4.3995795249938965,15.0,
1730394015.453217,hc-sj-ucq,50,1730393544.259965,3.1122244488977957,0.5,6,500,1294,False,0,x86_64,707,5,0.363499803468585,1993,1286,5.121477402746677,5.121286153793335,15.0,,0.3723585978150368,1993,1286,0.934316186234355,0.9341411590576172,15.0,
1730394023.063105,hc-sj-ucq,50,1730393544.259965,3.123246492985972,0.5,6,500,1328,False,0,x86_64,758,5,0.37418301962316036,2078,1320,1.3980127144604921,1.3977971076965332,15.0,,0.3974042162299156,2078,1320,2.1319971214979887,2.131782054901123,15.0,
1730394028.228039,hc-sj-ucq,50,1730393544.259965,3.1342685370741483,0.5,6,500,1362,False,0,x86_64,799,5,0.3852570950984955,2153,1354,3.0712528117001057,3.071087121963501,16.0,,0.39671187102794647,2153,1354,1.030482929199934,1.0302913188934326,16.0,
1730394033.830701,hc-sj-ucq,50,1730393544.259965,3.1452905811623246,0.5,6,500,1397,False,0,x86_64,843,5,0.3891512118279934,2232,1389,0.9296055398881435,0.9294207096099854,16.0,,0.41906278021633625,2232,1389,1.363240547478199,1.3630707263946533,16.0,
1730394037.550003,hc-sj-ucq,50,1730393544.259965,3.156312625250501,0.5,6,500,1433,False,0,x86_64,880,5,0.408202001824975,2305,1425,0.9658654220402241,0.9656600952148438,17.0,,0.43228659220039845,2305,1425,1.2798954993486404,1.2796950340270996,17.0,
1730394041.214874,hc-sj-ucq,50,1730393544.259965,3.1673346693386777,0.5,6,500,1470,False,0,x86_64,924,5,0.4197660814970732,2386,1462,1.215801427140832,1.2156288623809814,19.0,,0.44428686052560806,2386,1462,0.8323748875409365,0.8321723937988281,19.0,
1730394044.798971,hc-sj-ucq,50,1730393544.259965,3.178356713426854,0.5,6,500,1507,False,0,x86_64,972,5,0.42919889092445374,2470,1498,0.8170755114406347,0.8168716430664062,22.0,,0.4976238925009966,2470,1498,1.6182423625141382,1.6180810928344727,22.0,
1730394048.864684,hc-sj-ucq,50,1730393544.259965,3.1893787575150303,0.5,6,500,1546,False,0,x86_64,1018,5,0.4327967148274183,2555,1537,0.5839743781834841,0.5836231708526611,22.0,,0.4563189037144184,2555,1537,0.8862980958074331,0.8861360549926758,22.0,
1730394051.871192,hc-sj-ucq,50,1730393544.259965,3.2004008016032066,0.5,6,500,1586,False,0,x86_64,1061,5,0.44118111208081245,2638,1577,0.8968620374798775,0.8966763019561768,22.0,,0.4663383588194847,2638,1577,0.9902020394802094,0.9900226593017578,22.0,
1730394055.27792,hc-sj-ucq,50,1730393544.259965,3.211422845691383,0.5,6,500,1627,False,0,x86_64,1104,5,0.4542130846530199,2722,1618,1.5679334681481123,1.5677769184112549,24.0,,0.47659584879875183,2722,1618,1.600231308490038,1.600050926208496,24.0,
1730394060.278473,hc-sj-ucq,50,1730393544.259965,3.2224448897795592,0.5,6,500,1668,False,0,x86_64,1159,5,0.4653869550675154,2818,1659,1.521017575636506,1.520850419998169,26.0,,0.4818431995809078,2818,1659,1.2661220598965883,1.2659311294555664,26.0,
1730394064.953541,hc-sj-ucq,50,1730393544.259965,3.2334669338677355,0.5,6,500,1711,False,0,x86_64,1221,5,0.4932917635887861,2923,1702,1.1893998589366674,1.1891975402832031,26.0,,0.5557595491409302,2923,1702,1.8126683086156845,1.812488079071045,26.0,
1730394069.683163,hc-sj-ucq,50,1730393544.259965,3.244488977955912,0.5,6,500,1755,False,0,x86_64,1291,5,0.508558863773942,3037,1746,1.7231554798781872,1.7229561805725098,28.0,,0.5279178824275732,3037,1746,1.450603088364005,1.4504268169403076,28.0,
1730394074.95033,hc-sj-ucq,50,1730393544.259965,3.255511022044088,0.5,6,500,1800,False,0,x86_64,1351,5,0.5216648075729609,3140,1789,0.8260207287967205,0.8258180618286133,29.0,,0.5403251107782125,3140,1789,1.5633948743343353,1.5631904602050781,29.0,
1730394079.326423,hc-sj-ucq,50,1730393544.259965,3.2665330661322645,0.5,6,500,1847,False,0,x86_64,1424,5,0.5375547353178263,3258,1834,1.3177841007709503,1.3175947666168213,29.0,,0.546420156955719,3258,1834,2.1387594398111105,2.1385905742645264,29.0,
1730394084.783352,hc-sj-ucq,50,1730393544.259965,3.277555110220441,0.5,6,500,1894,False,0,x86_64,1499,5,0.5527354460209608,3380,1881,1.1825442221015692,1.1823525428771973,30.0,,0.5704599134624004,3380,1881,1.8582388386130333,1.8580732345581055,30.0,
1730394089.958507,hc-sj-ucq,50,1730393544.259965,3.2885771543086175,0.5,6,500,1943,False,0,x86_64,1570,5,0.571325708180666,3500,1930,1.7797369696199894,1.779531478881836,34.0,,0.5913254804909229,3500,1930,1.7202034313231707,1.7200262546539307,34.0,
1730394095.626588,hc-sj-ucq,50,1730393544.259965,3.299599198396794,0.5,6,500,1993,False,0,x86_64,1641,5,0.5872813053429127,3621,1980,3.130666686221957,3.130481243133545,36.0,,0.6034546103328466,3621,1980,3.4121633674949408,3.4119811058044434,36.0,
1730394104.48781,hc-sj-ucq,50,1730393544.259965,3.31062124248497,0.5,6,500,2044,False,0,x86_64,1735,5,0.6105539798736572,3764,2029,0.9907102603465319,0.9905228614807129,41.0,,0.6250480078160763,3764,2029,1.3786861337721348,1.3785290718078613,41.0,
1730394109.151066,hc-sj-ucq,50,1730393544.259965,3.3216432865731464,0.5,6,500,2097,False,0,x86_64,1823,5,0.6299318876117468,3905,2082,2.3935877718031406,2.3934054374694824,44.0,,0.6333976555615664,3905,2082,1.6663635801523924,1.6661999225616455,44.0,
1730394115.253771,hc-sj-ucq,50,1730393544.259965,3.3326653306613228,0.5,6,500,2151,False,0,x86_64,1923,5,0.6438708137720823,4058,2135,1.6123130209743977,1.6121618747711182,46.0,,0.6578985620290041,4058,2135,1.6513174679130316,1.6511344909667969,46.0,
1730394120.788972,hc-sj-ucq,50,1730393544.259965,3.343687374749499,0.5,6,500,2206,False,0,x86_64,2027,5,0.6742558144032955,4217,2190,0.9251039754599333,0.9249475002288818,50.0,,0.6804606299847364,4217,2190,1.387755148112774,1.3875823020935059,50.0,
1730394125.335288,hc-sj-ucq,50,1730393544.259965,3.3547094188376754,0.5,6,500,2263,False,0,x86_64,2107,5,0.609700283035636,4354,2247,1.0763959307223558,1.0762228965759277,50.0,,0.697806553915143,4354,2247,1.8326163608580828,1.8324487209320068,50.0,
1730394130.503291,hc-sj-ucq,50,1730393544.259965,3.3657314629258517,0.5,6,500,2321,False,0,x86_64,2226,5,0.7063363306224346,4530,2304,0.956676971167326,0.9564864635467529,51.0,,0.7661075405776501,4530,2304,2.799497403204441,2.7993555068969727,51.0,
1730394136.715686,hc-sj-ucq,50,1730393544.259965,3.3767535070140284,0.5,6,500,2380,False,0,x86_64,2344,5,0.7133228871971369,4706,2362,1.7847009040415287,1.7845454216003418,54.0,,0.7362546809017658,4706,2362,3.483893344178796,3.4837186336517334,54.0,
1730394144.447163,hc-sj-ucq,50,1730393544.259965,3.3877755511022047,0.5,6,500,2442,False,0,x86_64,2446,5,0.7590939551591873,4869,2423,2.6737437527626753,2.6735918521881104,55.0,,0.7538305446505547,4869,2423,1.9802995435893536,1.980149745941162,55.0,
1730394151.704113,hc-sj-ucq,50,1730393544.259965,3.398797595190381,0.5,6,500,2504,False,0,x86_64,2563,5,0.7664797175675631,5045,2482,1.4120829962193966,1.4119112491607666,57.0,,0.7883360367268324,5045,2482,1.9556069429963827,1.9554126262664795,57.0,
1730394157.8041,hc-sj-ucq,50,1730393544.259965,3.4098196392785574,0.5,6,500,2569,False,0,x86_64,2714,5,0.8347650393843651,5259,2545,2.4859104361385107,2.485752820968628,59.0,,0.8182277642190456,5259,2545,2.0360562298446894,2.0358853340148926,59.0,
1730394165.000279,hc-sj-ucq,50,1730393544.259965,3.4208416833667337,0.5,6,500,2635,False,0,x86_64,2836,5,0.8022725116461515,5444,2608,1.588951388373971,1.5887961387634277,63.0,,0.8163293581455946,5444,2608,2.3413412645459175,2.3411705493927,63.0,
1730394171.668587,hc-sj-ucq,50,1730393544.259965,3.43186372745491,0.5,6,500,2703,False,0,x86_64,2966,5,0.8319104854017496,5637,2671,2.53300391882658,2.532698154449463,66.0,,0.8612551167607307,5637,2671,3.018619269132614,3.018451452255249,66.0,
1730394179.960462,hc-sj-ucq,50,1730393544.259965,3.4428857715430863,0.5,6,500,2772,False,0,x86_64,3124,5,0.8550369068980217,5862,2738,4.269932808354497,4.269773006439209,69.0,,0.8776502087712288,5862,2738,2.20158669911325,2.201437473297119,69.0,
1730394189.248048,hc-sj-ucq,50,1730393544.259965,3.4539078156312626,0.5,6,500,2843,False,0,x86_64,3287,5,0.8938225023448467,6095,2808,2.048046076670289,2.0478971004486084,71.0,,0.9141093362122774,6095,2808,1.8260667026042938,1.8258845806121826,71.0,
1730394196.246056,hc-sj-ucq,50,1730393544.259965,3.464929859719439,0.5,6,500,2916,False,0,x86_64,3477,5,0.9212395064532757,6357,2880,1.9190485551953316,1.9188787937164307,77.0,,0.9356362037360668,6357,2880,2.171014230698347,2.1708483695983887,77.0,
1730394203.389706,hc-sj-ucq,50,1730393544.259965,3.475951903807615,0.5,6,500,2991,False,0,x86_64,3675,5,0.9952536635100842,6629,2954,1.5520266238600016,1.5518779754638672,80.0,,1.0166946090757847,6629,2954,3.2492391914129257,3.249046564102173,80.0,
1730394211.339344,hc-sj-ucq,50,1730393544.259965,3.486973947895792,0.5,6,500,3068,False,0,x86_64,3866,5,1.0240773148834705,6896,3030,2.55128575861454,2.55111026763916,81.0,,1.009073467925191,6896,3030,1.9649393279105425,1.9647929668426514,81.0,
1730394219.415719,hc-sj-ucq,50,1730393544.259965,3.4979959919839683,0.5,6,500,3147,False,0,x86_64,4068,5,1.0574706923216581,7176,3108,3.623578893020749,3.6234066486358643,85.0,,1.0634318310767412,7176,3108,1.3822212722152472,1.3820700645446777,85.0,
1730394227.740752,hc-sj-ucq,50,1730393544.259965,3.5090180360721446,0.5,6,500,3228,False,0,x86_64,4268,5,1.0536416433751583,7455,3187,2.2565042916685343,2.256352424621582,89.0,,1.0968840830028057,7455,3187,1.6286801546812057,1.628516674041748,89.0,
1730394235.182515,hc-sj-ucq,50,1730393544.259965,3.520040080160321,0.5,6,500,3311,False,0,x86_64,4493,5,1.0842024125158787,7763,3270,1.6417395137250423,1.6415824890136719,92.0,,1.085867129266262,7763,3270,2.0598120149224997,2.059669256210327,92.0,
1730394242.539591,hc-sj-ucq,50,1730393544.259965,3.531062124248497,0.5,6,500,3396,False,0,x86_64,4728,5,1.1207178849726915,8080,3352,2.1904997676610947,2.1903364658355713,95.0,,1.1275813560932875,8080,3352,1.9829462114721537,1.9828009605407715,95.0,
1730394250.247169,hc-sj-ucq,50,1730393544.259965,3.5420841683366735,0.5,6,500,3484,False,0,x86_64,4957,5,1.1663344893604517,8394,3437,2.1962713729590178,2.1961069107055664,100.0,,1.1630904860794544,8394,3437,1.7395834308117628,1.7394328117370605,100.0,
1730394257.9345,hc-sj-ucq,50,1730393544.259965,3.55310621242485,0.5,6,500,3573,False,0,x86_64,5218,5,1.2355652768164873,8742,3524,1.691815335303545,1.6916227340698242,100.0,,1.1330455746501684,8742,3524,1.4635937791317701,1.4634151458740234,100.0,
1730394265.051266,hc-sj-ucq,50,1730393544.259965,3.564128256513026,0.5,6,500,3665,False,0,x86_64,5525,5,1.2533601373434067,9139,3614,1.7605491019785404,1.7603929042816162,105.0,,1.2662169504910707,9139,3614,1.5985763110220432,1.5983948707580566,105.0,
1730394272.354549,hc-sj-ucq,50,1730393544.259965,3.5751503006012024,0.5,6,500,3759,False,0,x86_64,5815,5,1.274666478857398,9520,3705,2.292908327654004,2.292738437652588,108.0,,1.2941220980137587,9520,3705,1.993409849703312,1.993248701095581,108.0,
1730394280.661717,hc-sj-ucq,50,1730393544.259965,3.5861723446893787,0.5,6,500,3856,False,0,x86_64,6125,5,1.3428881522268057,9926,3801,2.2557972706854343,2.255652904510498,115.0,,1.3485530279576778,9926,3801,2.6607756670564413,2.66062331199646,115.0,
1730394289.825058,hc-sj-ucq,50,1730393544.259965,3.5971943887775555,0.5,6,500,3955,False,0,x86_64,6431,5,1.3584945481270552,10328,3897,1.5991751421242952,1.5990300178527832,117.0,,1.3317450806498528,10328,3897,2.0308621879667044,2.0307252407073975,117.0,
1730394297.797843,hc-sj-ucq,50,1730393544.259965,3.608216432865732,0.5,6,500,4057,False,0,x86_64,6745,5,1.4320988152176142,10742,3997,2.991553897038102,2.991406202316284,122.5,,1.4825719334185123,10742,3997,1.839556572958827,1.8394041061401367,123.0,
1730394307.120982,hc-sj-ucq,50,1730393544.259965,3.619238476953908,0.5,6,500,4161,False,0,x86_64,7122,5,1.4845759142190218,11221,4099,3.670413287356496,3.6702566146850586,131.0,,1.494377974420786,11221,4099,2.3202702458947897,2.3201284408569336,131.0,
1730394317.874215,hc-sj-ucq,50,1730393544.259965,3.6302605210420844,0.5,6,500,4268,False,0,x86_64,7459,5,1.5051828883588314,11660,4201,3.5971827749162912,3.597041606903076,140.0,,1.5171911586076021,11660,4201,1.9938929490745068,1.9937429428100586,140.0,
1730394328.230885,hc-sj-ucq,50,1730393544.259965,3.6412825651302607,0.5,6,500,4378,False,0,x86_64,7809,5,1.6127491723746061,12118,4309,2.8092247042804956,2.809084415435791,149.0,,1.5732682533562183,12118,4309,2.671876074746251,2.6717348098754883,149.0,
1730394338.728939,hc-sj-ucq,50,1730393544.259965,3.652304609218437,0.5,6,500,4490,False,0,x86_64,8199,5,1.6336897127330303,12617,4418,2.3725332226604223,2.372384786605835,157.0,,1.6603321880102158,12617,4418,3.0402388349175453,3.040109872817993,157.0,
