instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,specialized_swp: SWP,specialized_swp: Solve Time
1730256750.380581,hc-star-5,1000,1730256592.460033,3.7184368737474953,0.5,6,500,5229,False,0,x86_64,275,0.8882573507726192,9854,4927,0.48668586695566773,0.4865882396697998,-4675.0,,0.879662306047976,9854,4927,0.4607476410456002,0.46063995361328125,-4675.0,,252,2.062172839883715
1730256756.15739,hc-star-5,1000,1730256592.460033,3.7294589178356716,0.5,6,500,5363,False,0,x86_64,333,0.9103244519792497,10090,5045,0.93663648981601,0.936535120010376,-4781.0,,0.9126429310999811,10090,5045,0.4822265086695552,0.4820990562438965,-4781.0,,264,2.2162843411788344
1730256762.638396,hc-star-5,1000,1730256592.460033,3.740480961923848,0.5,6,500,5501,False,0,x86_64,371,0.9318859060294926,10338,5169,0.5230152779258788,0.5229053497314453,-4881.0,,0.9435412189923227,10338,5169,0.530803388915956,0.5307021141052246,-4881.0,,288,2.484382150694728
1730256769.143958,hc-star-5,1000,1730256592.460033,3.7515030060120242,0.5,6,500,5642,False,0,x86_64,405,0.959347162861377,10588,5294,0.5184306143783033,0.5183131694793701,-4982.0,,0.9592465963214636,10588,5294,0.5832112450152636,0.5830957889556885,-4982.0,,312,2.6992743499577045
1730256775.975259,hc-star-5,1000,1730256592.460033,3.7625250501002006,0.5,6,500,5787,False,0,x86_64,505,1.0086762895807624,10852,5426,0.5590165718458593,0.5589008331298828,-5102.0,,1.0143168517388403,10852,5426,0.5405890857800841,0.5404629707336426,-5102.0,,324,2.910972947254777
1730256783.148345,hc-star-5,1000,1730256592.460033,3.773547094188377,0.5,6,500,5936,False,0,x86_64,549,1.0351078161038458,11116,5558,0.5679694311693311,0.5678708553314209,-5228.0,,1.0640118159353733,11116,5558,0.5683369790203869,0.5682327747344971,-5228.0,,330,3.003726170863956
1730256790.528004,hc-star-5,1000,1730256592.460033,3.784569138276553,0.5,6,500,6089,False,0,x86_64,649,1.0936846882104874,11396,5698,0.5863061989657581,0.5861926078796387,-5326.0,,1.0877682599239051,11396,5698,0.6033578552305698,0.6032495498657227,-5326.0,,372,3.4838752089999616
1730256798.565921,hc-star-5,1000,1730256592.460033,3.7955911823647295,0.5,6,500,6245,False,0,x86_64,710,1.1126687680371106,11670,5835,0.6136472430080175,0.6135361194610596,-5427.0,,1.1202562968246639,11670,5835,0.5984537787735462,0.5983459949493408,-5427.0,,408,3.9296224149875343
1730256807.168468,hc-star-5,1000,1730256592.460033,3.806613226452906,0.5,6,500,6406,False,0,x86_64,862,1.1757359681650996,11966,5983,0.7601434602402151,0.7600257396697998,-5533.0,,1.176215356681496,11966,5983,0.6313142720609903,0.6312103271484375,-5533.0,,450,4.393813066184521
1730256816.57333,hc-star-5,1000,1730256592.460033,3.8176352705410825,0.5,6,500,6571,False,0,x86_64,943,1.2186428140848875,12268,6134,0.6687022079713643,0.6685922145843506,-5660.0,,1.2156342770904303,12268,6134,0.6423453073948622,0.6422348022460938,-5660.0,,474,4.7667484120465815
1730256826.402931,hc-star-5,1000,1730256592.460033,3.828657314629259,0.5,6,500,6739,False,0,x86_64,1160,1.291784985922277,12558,6279,0.6955438577570021,0.6954262256622314,-5769.0,,1.2995606758631766,12558,6279,0.6860322249121964,0.6859242916107178,-5769.0,,510,5.212680240161717
1730256836.95029,hc-star-5,1000,1730256592.460033,3.839679358717435,0.5,6,500,6913,False,0,x86_64,1365,1.3621653611771762,12878,6439,0.7094397419132292,0.7093398571014404,-5893.0,,1.3782222983427346,12878,6439,0.7168592112138867,0.7167520523071289,-5893.0,,546,5.678866545204073
1730256848.215631,hc-star-5,1000,1730256592.460033,3.8507014028056115,0.5,6,500,7090,False,0,x86_64,1630,1.4755384158343077,13194,6597,0.7484770342707634,0.7483720779418945,-5985.0,,1.479117644019425,13194,6597,0.7780253570526838,0.7779021263122559,-5985.0,,612,6.553719510324299
1730256860.673462,hc-star-5,1000,1730256592.460033,3.8617234468937878,0.5,6,500,7273,False,0,x86_64,1914,1.5552863022312522,13510,6755,0.9990420872345567,0.9989378452301025,-6071.0,,1.5513069820590317,13510,6755,0.7936356361024082,0.7935347557067871,-6071.0,,684,7.548508947249502
1730256874.663437,hc-star-5,1000,1730256592.460033,3.872745490981964,0.5,6,500,7460,False,0,x86_64,2085,1.6109431921504438,13822,6911,0.8965248502790928,0.8964207172393799,-6191.0,,1.6252536331303418,13822,6911,0.8145964881405234,0.8144993782043457,-6191.0,,720,7.994599535595626
1730256889.184542,hc-star-5,1000,1730256592.460033,3.8837675350701404,0.5,6,500,7651,False,0,x86_64,2510,1.7671808446757495,14166,7083,0.8858430031687021,0.8857312202453613,-6279.0,,1.750906021334231,14166,7083,0.9219879708252847,0.9218761920928955,-6279.0,,804,9.162960207089782
1730256905.341768,hc-star-5,1000,1730256592.460033,3.8947895791583167,0.5,6,500,7848,False,0,x86_64,3261,1.9714378425851464,14508,7254,0.9205409358255565,0.920426607131958,-6396.0,,1.9904412552714348,14508,7254,1.124336329754442,1.1242079734802246,-6396.0,,858,10.12536237668246
1730256923.248837,hc-star-5,1000,1730256592.460033,3.905811623246493,0.5,6,500,8050,False,0,x86_64,3966,2.167525569908321,14858,7429,0.9669465310871601,0.9668290615081787,-6523.0,,2.1830145828425884,14858,7429,1.0310489409603179,1.0309453010559082,-6523.0,,906,10.965249855071306
