OP_CARRIER,ORIGIN,DEST,COST,IS_POPULAR
MQ,CMH,DFW,1,0
MQ,DFW,CMH,1,0
MQ,MIA,TYS,1,0
MQ,DSM,DFW,1,0
MQ,LGA,MEM,1,0
MQ,MIA,ORF,1,0
MQ,STL,ORD,1,0
MQ,ORF,MIA,1,0
MQ,DFW,GJT,1,0
MQ,DCA,XNA,1,0
MQ,GCK,DFW,1,0
MQ,DFW,MAF,1,0
MQ,MAF,DFW,1,0
MQ,EWR,ORD,1,0
MQ,EVV,ORD,1,0
MQ,ORD,EVV,1,0
MQ,DFW,PIT,1,0
MQ,BMI,ORD,1,0
MQ,PIT,DFW,1,0
MQ,ORD,MHK,1,0
MQ,MQT,ORD,1,0
MQ,JAX,ORD,1,0
MQ,ALO,ORD,1,0
MQ,MDT,ORD,1,0
MQ,ORD,MDT,1,0
MQ,DFW,LBB,1,0
MQ,LBB,DFW,1,0
MQ,DFW,EYW,1,0
MQ,EYW,DFW,1,0
MQ,ORD,EWR,1,0
MQ,ATW,ORD,1,0
MQ,LGA,GSO,1,0
MQ,CID,DFW,1,0
MQ,DFW,CID,1,0
MQ,CHS,DFW,1,0
MQ,DFW,CHS,1,0
MQ,BOS,JFK,1,0
MQ,JFK,BOS,1,0
MQ,RDU,JFK,1,0
MQ,DFW,TLH,1,0
MQ,TLH,DFW,1,0
MQ,LIT,DCA,1,0
MQ,FNT,ORD,1,0
MQ,ORD,FNT,1,0
MQ,CMI,CLT,1,0
MQ,CLT,CMI,1,0
MQ,BDL,ORD,1,0
MQ,ORD,BDL,1,0
MQ,LEX,ORD,1,0
MQ,JFK,CVG,1,0
MQ,ORD,PIA,1,0
MQ,PIA,ORD,1,0
MQ,HSV,ORD,1,0
MQ,ORD,HSV,1,0
MQ,CAK,ORD,1,0
WN,ABQ,BWI,1,0
WN,ABQ,DAL,1,0
WN,ABQ,DEN,1,0
WN,ABQ,HOU,1,0
WN,ABQ,LAS,1,0
WN,ABQ,LAX,1,0
WN,ABQ,MCI,1,0
WN,ABQ,MDW,1,0
WN,ABQ,OAK,1,0
WN,ABQ,PHX,1,0
WN,ABQ,SAN,1,0
WN,ALB,BWI,1,0
WN,ALB,DEN,1,0
WN,ALB,FLL,1,0
WN,ALB,MCO,1,0
WN,ALB,MDW,1,0
WN,ALB,TPA,1,0
WN,AMA,DAL,1,0
WN,AMA,LAS,1,0
WN,ATL,AUS,1,0
WN,ATL,BNA,1,0
WN,ATL,BOS,1,0
WN,ATL,BWI,1,0
WN,ATL,CLE,1,0
WN,ATL,CMH,1,0
WN,ATL,DAL,1,0
WN,ATL,DCA,1,0
WN,ATL,DEN,1,0
WN,ATL,DTW,1,0
WN,ATL,FLL,1,0
WN,ATL,GSP,1,0
WN,ATL,HOU,1,0
WN,ATL,IAD,1,0
WN,ATL,IND,1,0
WN,ATL,JAX,1,0
WN,ATL,LAS,1,0
WN,ATL,LAX,1,0
WN,ATL,LGA,1,0
WN,ATL,MCI,1,0
WN,ATL,MCO,1,0
WN,ATL,MDW,1,0
WN,ATL,MKE,1,0
WN,ATL,MSP,1,0
WN,ATL,MSY,1,0
WN,ATL,OAK,1,0
WN,ATL,PBI,1,0
WN,ATL,PHL,1,0
WN,ATL,PHX,1,0
WN,ATL,PIT,1,0
WN,ATL,RDU,1,0
WN,ATL,RIC,1,0
WN,ATL,RSW,1,0
WN,ATL,SAN,1,0
WN,ATL,SAT,1,0
WN,ATL,STL,1,0
WN,ATL,TPA,1,0
WN,AUS,ATL,1,0
WN,AUS,BNA,1,0
WN,AUS,BOS,1,0
WN,AUS,BWI,1,0
WN,AUS,DAL,1,0
WN,AUS,DCA,1,0
WN,AUS,DEN,1,0
WN,AUS,ELP,1,0
WN,AUS,EWR,1,0
WN,AUS,FLL,1,0
WN,AUS,HOU,1,0
WN,AUS,HRL,1,0
WN,AUS,LAS,1,0
WN,AUS,LAX,1,0
WN,AUS,LBB,1,0
WN,AUS,MCI,1,0
WN,AUS,MCO,1,0
WN,AUS,MDW,1,0
WN,AUS,MSY,1,0
WN,AUS,OAK,1,0
WN,AUS,PHX,1,0
WN,AUS,SAN,1,0
WN,AUS,SFO,1,0
WN,AUS,SJC,1,0
WN,AUS,SMF,1,0
WN,AUS,STL,1,0
WN,AUS,TPA,1,0
WN,BDL,BWI,1,0
WN,BDL,DEN,1,0
WN,BDL,FLL,1,0
WN,BDL,MCO,1,0
WN,BDL,MDW,1,0
WN,BDL,RSW,1,0
WN,BDL,STL,1,0
WN,BDL,TPA,1,0
WN,BHM,BWI,1,0
WN,BHM,DAL,1,0
WN,BHM,HOU,1,0
WN,BHM,LAS,1,0
WN,BHM,MCO,1,0
WN,BHM,MDW,1,0
WN,BHM,TPA,1,0
WN,BNA,ATL,1,0
WN,BNA,AUS,1,0
WN,BNA,BOS,1,0
WN,BNA,BWI,1,0
WN,BNA,CHS,1,0
WN,BNA,CLE,1,0
WN,BNA,CLT,1,0
WN,BNA,CMH,1,0
WN,BNA,DAL,1,0
WN,BNA,DCA,1,0
WN,BNA,DEN,1,0
WN,BNA,DTW,1,0
WN,BNA,ECP,1,0
WN,BNA,FLL,1,0
WN,BNA,HOU,1,0
WN,BNA,JAX,1,0
WN,BNA,LAS,1,0
WN,BNA,LAX,1,0
WN,BNA,LGA,1,0
WN,BNA,MCI,1,0
WN,BNA,MCO,1,0
WN,BNA,MDW,1,0
WN,BNA,MKE,1,0
WN,BNA,MSP,1,0
WN,BNA,MSY,1,0
WN,BNA,OAK,1,0
WN,BNA,PHL,1,0
WN,BNA,PHX,1,0
WN,BNA,PIT,1,0
WN,BNA,PNS,1,0
WN,BNA,RDU,1,0
WN,BNA,SAN,1,0
WN,BNA,SAT,1,0
WN,BNA,STL,1,0
WN,BNA,TPA,1,0
WN,BOI,DEN,1,0
WN,BOI,GEG,1,0
WN,BOI,LAS,1,0
WN,BOI,OAK,1,0
WN,BOI,PHX,1,0
WN,BOI,SAN,1,0
WN,BOI,SJC,1,0
WN,BOI,SMF,1,0
WN,BOS,ATL,1,0
WN,BOS,AUS,1,0
WN,BOS,BNA,1,0
WN,BOS,BWI,1,0
WN,BOS,CMH,1,0
WN,BOS,DAL,1,0
WN,BOS,DEN,1,0
WN,BOS,HOU,1,0
WN,BOS,IND,1,0
WN,BOS,MCI,1,0
WN,BOS,MDW,1,0
WN,BOS,MKE,1,0
WN,BOS,STL,1,0
WN,BUF,BWI,1,0
WN,BUF,FLL,1,0
WN,BUF,LAS,1,0
WN,BUF,MCO,1,0
WN,BUF,MDW,1,0
WN,BUF,PHX,1,0
WN,BUF,TPA,1,0
WN,BUR,DAL,1,0
WN,BUR,DEN,1,0
WN,BUR,HOU,1,0
WN,BUR,LAS,1,0
WN,BUR,MDW,1,0
WN,BUR,OAK,1,0
WN,BUR,PDX,1,0
WN,BUR,PHX,1,0
WN,BUR,SFO,1,0
WN,BUR,SJC,1,0
WN,BUR,SLC,1,0
WN,BUR,SMF,1,0
WN,BWI,ABQ,1,0
WN,BWI,ALB,1,0
WN,BWI,ATL,1,0
WN,BWI,AUS,1,0
WN,BWI,BDL,1,0
WN,BWI,BHM,1,0
WN,BWI,BNA,1,0
WN,BWI,BOS,1,0
WN,BWI,BUF,1,0
WN,BWI,CHS,1,0
WN,BWI,CLE,1,0
WN,BWI,CLT,1,0
WN,BWI,CMH,1,0
WN,BWI,CVG,1,0
WN,BWI,DAL,1,0
WN,BWI,DEN,1,0
WN,BWI,DTW,1,0
WN,BWI,FLL,1,0
WN,BWI,GRR,1,0
WN,BWI,HOU,1,0
WN,BWI,IND,1,0
WN,BWI,ISP,1,0
WN,BWI,JAX,1,0
WN,BWI,LAS,1,0
WN,BWI,LAX,1,0
WN,BWI,MCI,1,0
WN,BWI,MCO,1,0
WN,BWI,MDW,1,0
WN,BWI,MEM,1,0
WN,BWI,MHT,1,0
WN,BWI,MKE,1,0
WN,BWI,MSP,1,0
WN,BWI,MSY,1,0
WN,BWI,OAK,1,0
WN,BWI,OKC,1,0
WN,BWI,ORF,1,0
WN,BWI,PBI,1,0
WN,BWI,PHX,1,0
WN,BWI,PIT,1,0
WN,BWI,PVD,1,0
WN,BWI,PWM,1,0
WN,BWI,RDU,1,0
WN,BWI,ROC,1,0
WN,BWI,RSW,1,0
WN,BWI,SAN,1,0
WN,BWI,SAT,1,0
WN,BWI,SDF,1,0
WN,BWI,SEA,1,0
WN,BWI,SJC,1,0
WN,BWI,SJU,1,0
WN,BWI,SLC,1,0
WN,BWI,SMF,1,0
WN,BWI,STL,1,0
WN,BWI,TPA,1,0
WN,CHS,BNA,1,0
WN,CHS,BWI,1,0
WN,CHS,HOU,1,0
WN,CHS,MDW,1,0
WN,CLE,ATL,1,0
WN,CLE,BNA,1,0
WN,CLE,BWI,1,0
WN,CLE,DEN,1,0
WN,CLE,LAS,1,0
WN,CLE,MDW,1,0
WN,CLE,MKE,1,0
WN,CLE,PHX,1,0
WN,CLE,STL,1,0
WN,CLT,BNA,1,0
WN,CLT,BWI,1,0
WN,CLT,DAL,1,0
WN,CLT,HOU,1,0
WN,CLT,MDW,1,0
WN,CMH,ATL,1,0
WN,CMH,BNA,1,0
WN,CMH,BOS,1,0
WN,CMH,BWI,1,0
WN,CMH,DAL,1,0
WN,CMH,DCA,1,0
WN,CMH,DEN,1,0
WN,CMH,FLL,1,0
WN,CMH,HOU,1,0
WN,CMH,LAS,1,0
WN,CMH,MCO,1,0
WN,CMH,MDW,1,0
WN,CMH,OAK,1,0
WN,CMH,PHX,1,0
WN,CMH,RSW,1,0
WN,CMH,STL,1,0
WN,CMH,TPA,1,0
WN,CRP,HOU,1,0
WN,CVG,BWI,1,0
WN,CVG,DEN,1,0
WN,CVG,MDW,1,0
WN,DAL,ABQ,1,0
WN,DAL,AMA,1,0
WN,DAL,ATL,1,0
WN,DAL,AUS,1,0
WN,DAL,BHM,1,0
WN,DAL,BNA,1,0
WN,DAL,BOS,1,0
WN,DAL,BUR,1,0
WN,DAL,BWI,1,0
WN,DAL,CLT,1,0
WN,DAL,CMH,1,0
WN,DAL,DCA,1,0
WN,DAL,DEN,1,0
WN,DAL,DTW,1,0
WN,DAL,ELP,1,0
WN,DAL,FLL,1,0
WN,DAL,HOU,1,0
WN,DAL,IND,1,0
WN,DAL,LAS,1,0
WN,DAL,LAX,1,0
WN,DAL,LBB,1,0
WN,DAL,LGA,1,0
WN,DAL,LIT,1,0
WN,DAL,MAF,1,0
WN,DAL,MCI,1,0
WN,DAL,MCO,1,0
WN,DAL,MDW,1,0
WN,DAL,MEM,1,0
WN,DAL,MSY,1,0
WN,DAL,OAK,1,0
WN,DAL,OKC,1,0
WN,DAL,OMA,1,0
WN,DAL,ONT,1,0
WN,DAL,PDX,1,0
WN,DAL,PHL,1,0
WN,DAL,PHX,1,0
WN,DAL,PIT,1,0
WN,DAL,RDU,1,0
WN,DAL,SAN,1,0
WN,DAL,SAT,1,0
WN,DAL,SEA,1,0
WN,DAL,SFO,1,0
WN,DAL,SJC,1,0
WN,DAL,SLC,1,0
WN,DAL,SMF,1,0
WN,DAL,SNA,1,0
WN,DAL,STL,1,0
WN,DAL,TPA,1,0
WN,DAL,TUL,1,0
WN,DCA,ATL,1,0
WN,DCA,AUS,1,0
WN,DCA,BNA,1,0
WN,DCA,CMH,1,0
WN,DCA,DAL,1,0
WN,DCA,FLL,1,0
WN,DCA,HOU,1,0
WN,DCA,MCI,1,0
WN,DCA,MCO,1,0
WN,DCA,MDW,1,0
WN,DCA,MKE,1,0
WN,DCA,MSY,1,0
WN,DCA,OKC,1,0
WN,DCA,OMA,1,0
WN,DCA,PVD,1,0
WN,DCA,STL,1,0
WN,DCA,TPA,1,0
WN,DEN,ABQ,1,0
WN,DEN,ALB,1,0
WN,DEN,ATL,1,0
WN,DEN,AUS,1,0
WN,DEN,BDL,1,0
WN,DEN,BNA,1,0
WN,DEN,BOI,1,0
WN,DEN,BOS,1,0
WN,DEN,BUR,1,0
WN,DEN,BWI,1,0
WN,DEN,CLE,1,0
WN,DEN,CMH,1,0
WN,DEN,CVG,1,0
WN,DEN,DAL,1,0
WN,DEN,DTW,1,0
WN,DEN,ELP,1,0
WN,DEN,EWR,1,0
WN,DEN,FLL,1,0
WN,DEN,GEG,1,0
WN,DEN,GRR,1,0
WN,DEN,HOU,1,0
WN,DEN,IAD,1,0
WN,DEN,IND,1,0
WN,DEN,JAX,1,0
WN,DEN,LAS,1,0
WN,DEN,LAX,1,0
WN,DEN,LBB,1,0
WN,DEN,LGA,1,0
WN,DEN,MCI,1,0
WN,DEN,MCO,1,0
WN,DEN,MDW,1,0
WN,DEN,MEM,1,0
WN,DEN,MKE,1,0
WN,DEN,MSP,1,0
WN,DEN,MSY,1,0
WN,DEN,OAK,1,0
WN,DEN,OKC,1,0
WN,DEN,OMA,1,0
WN,DEN,ONT,1,0
WN,DEN,PDX,1,0
WN,DEN,PHL,1,0
WN,DEN,PHX,1,0
WN,DEN,PIT,1,0
WN,DEN,RDU,1,0
WN,DEN,RNO,1,0
WN,DEN,SAN,1,0
WN,DEN,SAT,1,0
WN,DEN,SDF,1,0
WN,DEN,SEA,1,0
WN,DEN,SFO,1,0
WN,DEN,SJC,1,0
WN,DEN,SLC,1,0
WN,DEN,SMF,1,0
WN,DEN,SNA,1,0
WN,DEN,STL,1,0
WN,DEN,TPA,1,0
WN,DEN,TUL,1,0
WN,DEN,TUS,1,0
WN,DSM,LAS,1,0
WN,DSM,PHX,1,0
WN,DSM,STL,1,0
WN,DTW,ATL,1,0
WN,DTW,BNA,1,0
WN,DTW,BWI,1,0
WN,DTW,DAL,1,0
WN,DTW,DEN,1,0
WN,DTW,LAS,1,0
WN,DTW,MDW,1,0
WN,DTW,PHX,1,0
WN,DTW,STL,1,0
WN,ECP,BNA,1,0
WN,ECP,HOU,1,0
WN,ELP,AUS,1,0
WN,ELP,DAL,1,0
WN,ELP,DEN,1,0
WN,ELP,HOU,1,0
WN,ELP,LAS,1,0
WN,ELP,LAX,1,0
WN,ELP,PHX,1,0
WN,ELP,SAT,1,0
WN,EWR,AUS,1,0
WN,EWR,DEN,1,0
WN,EWR,FLL,1,0
WN,EWR,IND,1,0
WN,EWR,MCO,1,0
WN,EWR,MDW,1,0
WN,EWR,OAK,1,0
WN,EWR,PHX,1,0
WN,EWR,SAN,1,0
WN,EWR,STL,1,0
WN,FLL,ALB,1,0
WN,FLL,ATL,1,0
WN,FLL,AUS,1,0
WN,FLL,BDL,1,0
WN,FLL,BNA,1,0
WN,FLL,BUF,1,0
WN,FLL,BWI,1,0
WN,FLL,CMH,1,0
WN,FLL,DAL,1,0
WN,FLL,DCA,1,0
WN,FLL,DEN,1,0
WN,FLL,EWR,1,0
WN,FLL,HOU,1,0
WN,FLL,IAD,1,0
WN,FLL,IND,1,0
WN,FLL,ISP,1,0
WN,FLL,JAX,1,0
WN,FLL,LAS,1,0
WN,FLL,MCI,1,0
WN,FLL,MCO,1,0
WN,FLL,MDW,1,0
WN,FLL,MKE,1,0
WN,FLL,MSY,1,0
WN,FLL,PHL,1,0
WN,FLL,PHX,1,0
WN,FLL,PIT,1,0
WN,FLL,PVD,1,0
WN,FLL,RDU,1,0
WN,FLL,SAT,1,0
WN,FLL,SJU,1,0
WN,FLL,STL,1,0
WN,FLL,TPA,1,0
WN,GEG,BOI,1,0
WN,GEG,DEN,1,0
WN,GEG,LAS,1,0
WN,GEG,OAK,1,0
WN,GEG,PHX,1,0
WN,GEG,SJC,1,0
WN,GEG,SMF,1,0
WN,GRR,BWI,1,0
WN,GRR,DEN,1,0
WN,GRR,MDW,1,0
WN,GSP,ATL,1,0
WN,HOU,ABQ,1,0
WN,HOU,ATL,1,0
WN,HOU,AUS,1,0
WN,HOU,BHM,1,0
WN,HOU,BNA,1,0
WN,HOU,BOS,1,0
WN,HOU,BUR,1,0
WN,HOU,BWI,1,0
WN,HOU,CHS,1,0
WN,HOU,CLT,1,0
WN,HOU,CMH,1,0
WN,HOU,CRP,1,0
WN,HOU,DAL,1,0
WN,HOU,DCA,1,0
WN,HOU,DEN,1,0
WN,HOU,ECP,1,0
WN,HOU,ELP,1,0
WN,HOU,FLL,1,0
WN,HOU,HRL,1,0
WN,HOU,IND,1,0
WN,HOU,JAX,1,0
WN,HOU,LAS,1,0
WN,HOU,LAX,1,0
WN,HOU,LGA,1,0
WN,HOU,MAF,1,0
WN,HOU,MCI,1,0
WN,HOU,MCO,1,0
WN,HOU,MDW,1,0
WN,HOU,MEM,1,0
WN,HOU,MKE,1,0
WN,HOU,MSY,1,0
WN,HOU,OAK,1,0
WN,HOU,OKC,1,0
WN,HOU,OMA,1,0
WN,HOU,PHX,1,0
WN,HOU,PIT,1,0
WN,HOU,PNS,1,0
WN,HOU,RDU,1,0
WN,HOU,SAN,1,0
WN,HOU,SAT,1,0
WN,HOU,SDF,1,0
WN,HOU,SJC,1,0
WN,HOU,SLC,1,0
WN,HOU,SNA,1,0
WN,HOU,STL,1,0
WN,HOU,TPA,1,0
WN,HOU,TUL,1,0
WN,HRL,AUS,1,0
WN,HRL,HOU,1,0
WN,IAD,ATL,1,0
WN,IAD,DEN,1,0
WN,IAD,FLL,1,0
WN,IAD,MCO,1,0
WN,ICT,LAS,1,0
WN,ICT,PHX,1,0
WN,ICT,STL,1,0
WN,IND,ATL,1,0
WN,IND,BOS,1,0
WN,IND,BWI,1,0
WN,IND,DAL,1,0
WN,IND,DEN,1,0
WN,IND,EWR,1,0
WN,IND,FLL,1,0
WN,IND,HOU,1,0
WN,IND,LAS,1,0
WN,IND,LAX,1,0
WN,IND,MCI,1,0
WN,IND,MCO,1,0
WN,IND,MDW,1,0
WN,IND,OAK,1,0
WN,IND,PHX,1,0
WN,IND,RSW,1,0
WN,IND,TPA,1,0
WN,ISP,BWI,1,0
WN,ISP,FLL,1,0
WN,ISP,MCO,1,0
WN,ISP,PBI,1,0
WN,ISP,TPA,1,0
WN,JAX,ATL,1,0
WN,JAX,BNA,1,0
WN,JAX,BWI,1,0
WN,JAX,DEN,1,0
WN,JAX,FLL,1,0
WN,JAX,HOU,1,0
WN,JAX,MDW,1,0
WN,LAS,ABQ,1,0
WN,LAS,AMA,1,0
WN,LAS,ATL,1,0
WN,LAS,AUS,1,0
WN,LAS,BHM,1,0
WN,LAS,BNA,1,0
WN,LAS,BOI,1,0
WN,LAS,BUF,1,0
WN,LAS,BUR,1,0
WN,LAS,BWI,1,0
WN,LAS,CLE,1,0
WN,LAS,CMH,1,0
WN,LAS,DAL,1,0
WN,LAS,DEN,1,0
WN,LAS,DSM,1,0
WN,LAS,DTW,1,0
WN,LAS,ELP,1,0
WN,LAS,FLL,1,0
WN,LAS,GEG,1,0
WN,LAS,HOU,1,0
WN,LAS,ICT,1,0
WN,LAS,IND,1,0
WN,LAS,LAX,1,0
WN,LAS,LBB,1,0
WN,LAS,LGB,1,0
WN,LAS,LIT,1,0
WN,LAS,MAF,1,0
WN,LAS,MCI,1,0
WN,LAS,MCO,1,0
WN,LAS,MDW,1,0
WN,LAS,MKE,1,0
WN,LAS,MSY,1,0
WN,LAS,OAK,1,0
WN,LAS,OKC,1,0
WN,LAS,OMA,1,0
WN,LAS,ONT,1,0
WN,LAS,PDX,1,0
WN,LAS,PHL,1,0
WN,LAS,PHX,1,0
WN,LAS,PIT,1,0
WN,LAS,RDU,1,0
WN,LAS,RNO,1,0
WN,LAS,SAN,1,0
WN,LAS,SAT,1,0
WN,LAS,SDF,1,0
WN,LAS,SEA,1,0
WN,LAS,SFO,1,0
WN,LAS,SJC,1,0
WN,LAS,SLC,1,0
WN,LAS,SMF,1,0
WN,LAS,SNA,1,0
WN,LAS,STL,1,0
WN,LAS,TPA,1,0
WN,LAS,TUL,1,0
WN,LAS,TUS,1,0
WN,LAX,ABQ,1,0
WN,LAX,ATL,1,0
WN,LAX,AUS,1,0
WN,LAX,BNA,1,0
WN,LAX,BWI,1,0
WN,LAX,DAL,1,0
WN,LAX,DEN,1,0
WN,LAX,ELP,1,0
WN,LAX,HOU,1,0
WN,LAX,IND,1,0
WN,LAX,LAS,1,0
WN,LAX,MCI,1,0
WN,LAX,MDW,1,0
WN,LAX,MKE,1,0
WN,LAX,MSY,1,0
WN,LAX,OAK,1,0
WN,LAX,OMA,1,0
WN,LAX,PDX,1,0
WN,LAX,PHX,1,0
WN,LAX,PIT,1,0
WN,LAX,RNO,1,0
WN,LAX,SAT,1,0
WN,LAX,SFO,1,0
WN,LAX,SJC,1,0
WN,LAX,SLC,1,0
WN,LAX,SMF,1,0
WN,LAX,STL,1,0
WN,LAX,TPA,1,0
WN,LAX,TUS,1,0
WN,LBB,AUS,1,0
WN,LBB,DAL,1,0
WN,LBB,DEN,1,0
WN,LBB,LAS,1,0
WN,LGA,ATL,1,0
WN,LGA,BNA,1,0
WN,LGA,DAL,1,0
WN,LGA,DEN,1,0
WN,LGA,HOU,1,0
WN,LGA,MCI,1,0
WN,LGA,MDW,1,0
WN,LGA,MKE,1,0
WN,LGA,MSY,1,0
WN,LGA,STL,1,0
WN,LGA,TPA,1,0
WN,LGB,LAS,1,0
WN,LGB,OAK,1,0
WN,LGB,SMF,1,0
WN,LIT,DAL,1,0
WN,LIT,LAS,1,0
WN,LIT,PHX,1,0
WN,LIT,STL,1,0
WN,MAF,DAL,1,0
WN,MAF,HOU,1,0
WN,MAF,LAS,1,0
WN,MCI,ABQ,1,0
WN,MCI,ATL,1,0
WN,MCI,AUS,1,0
WN,MCI,BNA,1,0
WN,MCI,BOS,1,0
WN,MCI,BWI,1,0
WN,MCI,DAL,1,0
WN,MCI,DCA,1,0
WN,MCI,DEN,1,0
WN,MCI,FLL,1,0
WN,MCI,HOU,1,0
WN,MCI,IND,1,0
WN,MCI,LAS,1,0
WN,MCI,LAX,1,0
WN,MCI,LGA,1,0
WN,MCI,MCO,1,0
WN,MCI,MDW,1,0
WN,MCI,MKE,1,0
WN,MCI,MSP,1,0
WN,MCI,MSY,1,0
WN,MCI,OAK,1,0
WN,MCI,PDX,1,0
WN,MCI,PHX,1,0
WN,MCI,RDU,1,0
WN,MCI,SAN,1,0
WN,MCI,SAT,1,0
WN,MCI,SEA,1,0
WN,MCI,STL,1,0
WN,MCI,TPA,1,0
WN,MCO,ALB,1,0
WN,MCO,ATL,1,0
WN,MCO,AUS,1,0
WN,MCO,BDL,1,0
WN,MCO,BHM,1,0
WN,MCO,BNA,1,0
WN,MCO,BUF,1,0
WN,MCO,BWI,1,0
WN,MCO,CMH,1,0
WN,MCO,DAL,1,0
WN,MCO,DCA,1,0
WN,MCO,DEN,1,0
WN,MCO,EWR,1,0
WN,MCO,FLL,1,0
WN,MCO,HOU,1,0
WN,MCO,IAD,1,0
WN,MCO,IND,1,0
WN,MCO,ISP,1,0
WN,MCO,LAS,1,0
WN,MCO,MCI,1,0
WN,MCO,MDW,1,0
WN,MCO,MEM,1,0
WN,MCO,MHT,1,0
WN,MCO,MKE,1,0
WN,MCO,MSY,1,0
WN,MCO,OAK,1,0
WN,MCO,ORF,1,0
WN,MCO,PHL,1,0
WN,MCO,PHX,1,0
WN,MCO,PIT,1,0
WN,MCO,PVD,1,0
WN,MCO,RDU,1,0
WN,MCO,ROC,1,0
WN,MCO,SAN,1,0
WN,MCO,SAT,1,0
WN,MCO,SDF,1,0
WN,MCO,SJC,1,0
WN,MCO,SJU,1,0
WN,MCO,SMF,1,0
WN,MCO,STL,1,0
WN,MDW,ABQ,1,0
WN,MDW,ALB,1,0
WN,MDW,ATL,1,0
WN,MDW,AUS,1,0
WN,MDW,BDL,1,0
WN,MDW,BHM,1,0
WN,MDW,BNA,1,0
WN,MDW,BOS,1,0
WN,MDW,BUF,1,0
WN,MDW,BUR,1,0
WN,MDW,BWI,1,0
WN,MDW,CHS,1,0
WN,MDW,CLE,1,0
WN,MDW,CLT,1,0
WN,MDW,CMH,1,0
WN,MDW,CVG,1,0
WN,MDW,DAL,1,0
WN,MDW,DCA,1,0
WN,MDW,DEN,1,0
WN,MDW,DTW,1,0
WN,MDW,EWR,1,0
WN,MDW,FLL,1,0
WN,MDW,GRR,1,0
WN,MDW,HOU,1,0
WN,MDW,IND,1,0
WN,MDW,JAX,1,0
WN,MDW,LAS,1,0
WN,MDW,LAX,1,0
WN,MDW,LGA,1,0
WN,MDW,MCI,1,0
WN,MDW,MCO,1,0
WN,MDW,MEM,1,0
WN,MDW,MHT,1,0
WN,MDW,MSP,1,0
WN,MDW,MSY,1,0
WN,MDW,OAK,1,0
WN,MDW,OKC,1,0
WN,MDW,OMA,1,0
WN,MDW,ONT,1,0
WN,MDW,ORF,1,0
WN,MDW,PDX,1,0
WN,MDW,PHL,1,0
WN,MDW,PHX,1,0
WN,MDW,PIT,1,0
WN,MDW,PVD,1,0
WN,MDW,RDU,1,0
WN,MDW,RSW,1,0
WN,MDW,SAN,1,0
WN,MDW,SAT,1,0
WN,MDW,SDF,1,0
WN,MDW,SEA,1,0
WN,MDW,SFO,1,0
WN,MDW,SJC,1,0
WN,MDW,SJU,1,0
WN,MDW,SLC,1,0
WN,MDW,SMF,1,0
WN,MDW,STL,1,0
WN,MDW,TPA,1,0
WN,MDW,TUS,1,0
WN,MEM,BWI,1,0
WN,MEM,DAL,1,0
WN,MEM,DEN,1,0
WN,MEM,HOU,1,0
WN,MEM,MCO,1,0
WN,MEM,MDW,1,0
WN,MEM,TPA,1,0
WN,MHT,BWI,1,0
WN,MHT,MCO,1,0
WN,MHT,MDW,1,0
WN,MHT,TPA,1,0
WN,MKE,ATL,1,0
WN,MKE,BNA,1,0
WN,MKE,BOS,1,0
WN,MKE,BWI,1,0
WN,MKE,CLE,1,0
WN,MKE,DCA,1,0
WN,MKE,DEN,1,0
WN,MKE,FLL,1,0
WN,MKE,HOU,1,0
WN,MKE,LAS,1,0
WN,MKE,LAX,1,0
WN,MKE,LGA,1,0
WN,MKE,MCI,1,0
WN,MKE,MCO,1,0
WN,MKE,PHX,1,0
WN,MKE,RSW,1,0
WN,MKE,STL,1,0
WN,MKE,TPA,1,0
WN,MSP,ATL,1,0
WN,MSP,BNA,1,0
WN,MSP,BWI,1,0
WN,MSP,DEN,1,0
WN,MSP,MCI,1,0
WN,MSP,MDW,1,0
WN,MSP,OAK,1,0
WN,MSP,PHX,1,0
WN,MSP,STL,1,0
WN,MSY,ATL,1,0
WN,MSY,AUS,1,0
WN,MSY,BNA,1,0
WN,MSY,BWI,1,0
WN,MSY,DAL,1,0
WN,MSY,DCA,1,0
WN,MSY,DEN,1,0
WN,MSY,FLL,1,0
WN,MSY,HOU,1,0
WN,MSY,LAS,1,0
WN,MSY,LAX,1,0
WN,MSY,LGA,1,0
WN,MSY,MCI,1,0
WN,MSY,MCO,1,0
WN,MSY,MDW,1,0
WN,MSY,OAK,1,0
WN,MSY,PHX,1,0
WN,MSY,SAN,1,0
WN,MSY,SAT,1,0
WN,MSY,SMF,1,0
WN,MSY,STL,1,0
WN,MSY,TPA,1,0
WN,OAK,ABQ,1,0
WN,OAK,ATL,1,0
WN,OAK,AUS,1,0
WN,OAK,BNA,1,0
WN,OAK,BOI,1,0
WN,OAK,BUR,1,0
WN,OAK,BWI,1,0
WN,OAK,CMH,1,0
WN,OAK,DAL,1,0
WN,OAK,DEN,1,0
WN,OAK,EWR,1,0
WN,OAK,GEG,1,0
WN,OAK,HOU,1,0
WN,OAK,IND,1,0
WN,OAK,LAS,1,0
WN,OAK,LAX,1,0
WN,OAK,LGB,1,0
WN,OAK,MCI,1,0
WN,OAK,MCO,1,0
WN,OAK,MDW,1,0
WN,OAK,MSP,1,0
WN,OAK,MSY,1,0
WN,OAK,ONT,1,0
WN,OAK,PDX,1,0
WN,OAK,PHX,1,0
WN,OAK,RNO,1,0
WN,OAK,SAN,1,0
WN,OAK,SAT,1,0
